Dates,Open,Close,High,Low,Value,Volume,Number Ticks
2021-04-30 12:00:00,3507.45,3507.05,3508.33,3506.01,10361102,2954,19
2021-05-03 09:30:00,3484.73,3479.04,3486.65,3479,229458464,65869,122
2021-05-03 12:00:00,3407.57,3408.37,3409.45,3405.57,29090086,8537,54
2021-05-04 09:30:00,3356.19,3354.71,3356.19,3345,238093440,71069,146
2021-05-04 12:00:00,3283.08,3286.2,3287,3282.03,18060058,5499,39
2021-05-05 09:30:00,3338.85,3338.69,3340.01,3333.56,187121152,56062,135
2021-05-05 12:00:00,3308.67,3310.0,3310.05,3308.67,5345299.5,1615.0,14.0
2021-05-06 09:30:00,3270.0,3264.1,3270.02,3257.13,174075888.0,53279.0,119.0
2021-05-06 12:00:00,3302.28,3302.78,3304.07,3300.78,12525143.0,3793.0,28.0
2021-05-07 09:30:00,3319.09,3311.0,3326.29,3311.0,252116752.0,75933.0,162.0
2021-05-07 12:00:00,3319.86,3317.75,3319.86,3317.74,4954688.0,1493.0,11.0
2021-05-10 09:30:00,3282.32,3271.08,3283.0,3271.0,186500864.0,56863.0,151.0
2021-05-10 12:00:00,3223.76,3223.61,3224.43,3223.02,2292180.75,711.0,5.0
2021-05-11 09:30:00,3136.28,3142.8,3146.57,3127.37,308000224.0,98230.0,228.0
2021-05-11 12:00:00,3216.82,3215.97,3217.85,3214.83,12522565.0,3894.0,11.0
2021-05-12 09:30:00,3185.0,3194.52,3197.72,3181.0,183806672.0,57672.0,176.0
2021-05-12 12:00:00,3146.39,3149.53,3152.19,3146.39,31280854.0,9930.0,66.0
2021-05-13 09:30:00,3185.47,3199.67,3199.67,3185.3,159092592.0,49900.0,119.0
2021-05-13 12:00:00,3146.34,3142.5,3149.0,3142.5,18398058.0,5847.0,35.0
2021-05-14 09:30:00,3185.56,3189.96,3194.55,3185.56,130733864.0,41024.0,81.0
2021-05-14 12:00:00,3211.5,3210.0,3211.55,3209.53,7500710.0,2336.0,11.0
2021-05-17 09:30:00,3245.93,3253.81,3259.95,3245.58,186127248.0,57302.0,146.0
2021-05-17 12:00:00,3248.5,3250.34,3250.34,3247.59,5541797.5,1706.0,15.0
2021-05-18 09:30:00,3292.57,3284.98,3292.57,3283.17,160422304.0,48763.0,85.0
2021-05-18 12:00:00,3285.26,3286.07,3286.53,3285.26,2891772.0,880.0,7.0
2021-05-19 09:30:00,3195.0,3199.4,3202.12,3193.48,165460368.0,51773.0,82.0
2021-05-19 12:00:00,3221.02,3218.06,3221.02,3218.03,2414548.0,750.0,7.0
2021-05-20 09:30:00,3244.4,3243.33,3248.79,3240.66,130911264.0,40341.0,76.0
2021-05-20 12:00:00,3247.66,3247.13,3248.34,3246.27,1948274.0,600.0,6.0
2021-05-21 09:30:00,3250.0,3253.4,3256.69,3249.0,374374496.0,115186.0,77.0
2021-05-21 12:00:00,3203.8,3205.22,3206.81,3203.77,8170805.0,2549.0,25.0
2021-05-24 09:30:00,3215.5,3212.2,3218.0,3212.2,117682384.0,36599.0,47.0
2021-05-24 12:00:00,3254.43,3255.65,3256.0,3254.03,15279237.0,4694.0,36.0
2021-05-25 09:30:00,3266.67,3269.62,3273.05,3266.0,152525616.0,46684.0,96.0
2021-05-25 12:00:00,3239.64,3238.0,3239.99,3238.0,3886647.0,1200.0,8.0
2021-05-26 09:30:00,3274.59,3270.67,3274.9,3265.5,114584288.0,35010.0,70.0
2021-05-26 12:00:00,3293.33,3293.25,3293.63,3292.96,2384289.25,724.0,6.0
2021-05-27 09:30:00,3256.0,3258.42,3259.7,3250.27,141415968.0,43438.0,99.0
2021-05-27 12:00:00,3255.55,3255.0,3255.69,3253.2,10458563.0,3213.0,19.0
2021-05-28 09:30:00,3242.0,3237.21,3242.42,3235.11,123205536.0,38017.0,86.0
2021-05-28 12:00:00,3244.99,3245.02,3245.13,3244.54,10477852.0,3229.0,21.0
2021-06-01 09:30:00,3243.5,3242.42,3244.18,3238.8,160501040.0,49497.0,47.0
2021-06-01 12:00:00,3223.65,3222.83,3223.65,3220.43,8540476.0,2651.0,15.0
2021-06-02 09:30:00,3223.1,3225.09,3225.18,3219.9,104717136.0,32501.0,64.0
2021-06-02 12:00:00,3231.73,3230.0,3231.73,3230.0,4807064.0,1488.0,14.0
2021-06-03 09:30:00,3204.23,3211.7,3212.91,3203.83,139724464.0,43580.0,88.0
2021-06-03 12:00:00,3201.22,3201.59,3202.75,3201.22,4476016.0,1398.0,7.0
