Dates,Open,Close,High,Low,Value,Volume,Number Ticks
2021-04-16 12:00:00,733.013,733.374,733.5,732.89,15768160,21506,135
2021-04-19 09:30:00,719.6,717.66,720.18,717.2,225292496,313632,871
2021-04-19 12:00:00,710.55,710.76,710.99,710.32,7919499.5,11144,63
2021-04-20 09:30:00,717.42,718.84,720.31,714.72,220933472,307727,907
2021-04-20 12:00:00,718.2,717.72,718.59,717.61,25323530,35268,155
2021-04-21 09:30:00,704.77,707.192,708,703.93,240035680,340354,891
2021-04-21 12:00:00,728,728.38,728.5,727.18,20538824,28221,166
2021-04-22 09:30:00,741.5,744.95,745.2,741.37,155485952,209414,704
2021-04-22 12:00:00,734.477,735.18,735.605,734.23,21671704,29483,150
2021-04-23 09:30:00,719.8,718.8,721.67,716.32,157849312,219182,776
2021-04-23 12:00:00,734.19,734.09,734.385,733.85,21779882,29671,123
2021-04-26 09:30:00,741,743.28,745,739.98,336127168,453102,1222
2021-04-26 12:00:00,738.225,738.329,738.5,738.01,13000565,17607,84
2021-04-27 09:30:00,717.96,719.89,722,716.77,358260960,498358,1807
2021-04-27 12:00:00,713.673,713.92,714.13,713.66,13016273,18233,98
2021-04-28 09:30:00,696.41,698.68,699.2,695,227454976,326498,1041
2021-04-28 12:00:00,698.39,696.853,698.43,696.711,31044294,44515,209
2021-04-29 09:30:00,699.51,699.32,700.361,698.02,122142424,174564,369
2021-04-29 12:00:00,674.34,673.525,674.76,672.88,31792110,47186,251
2021-04-30 09:30:00,667.59,667.935,670,666.14,161483344,241739,575
2021-04-30 12:00:00,703.74,703.05,703.8,702.6,48826452,69431,352
2021-05-03 09:30:00,703.8,703.99,706,702.89,153114336,217574,540
2021-05-03 12:00:00,685.819,685.773,685.99,685.26,15258573,22255,124
2021-05-04 09:30:00,678.94,680.159,681,677.45,212067616,312446,762
2021-05-04 12:00:00,660.12,661.62,662.161,659.85,45222880,68407,340
2021-05-05 09:30:00,681.06,680.09,682.0,679.09,111549376.0,163794.0,512.0
2021-05-05 12:00:00,678.905,679.3,679.38,678.5,7093783.0,10450.0,63.0
2021-05-06 09:30:00,680.76,679.4,681.02,677.833,191932048.0,282128.0,765.0
2021-05-06 12:00:00,663.18,662.998,663.48,662.6,28738964.0,43350.0,209.0
2021-05-07 09:30:00,665.8,662.83,667.0,662.5,147585744.0,221906.0,687.0
2021-05-07 12:00:00,675.415,674.81,675.415,674.01,19978956.0,29615.0,152.0
2021-05-10 09:30:00,664.9,662.93,665.05,662.57,139254752.0,209632.0,637.0
2021-05-10 12:00:00,645.623,645.685,645.75,644.91,30623730.0,47454.0,139.0
2021-05-11 09:30:00,599.24,603.86,604.1,596.87,552580224.0,921712.0,2103.0
2021-05-11 12:00:00,614.955,613.78,615.221,613.6,25755736.0,41932.0,175.0
2021-05-12 09:30:00,602.49,609.5,609.5,601.8,189975104.0,314831.0,719.0
2021-05-12 12:00:00,597.33,598.25,598.77,597.321,23730760.0,39669.0,221.0
2021-05-13 09:30:00,601.545,603.438,604.0,599.51,241335024.0,401137.0,1086.0
2021-05-13 12:00:00,569.48,568.914,570.5,568.81,57937732.0,101698.0,496.0
2021-05-14 09:30:00,583.41,582.3,584.02,580.695,176860944.0,303376.0,755.0
2021-05-14 12:00:00,582.77,581.53,582.979,581.32,27321746.0,46927.0,200.0
2021-05-17 09:30:00,575.553,578.885,579.98,575.14,213805040.0,371154.0,747.0
2021-05-17 12:00:00,574.02,574.63,574.65,574.0,14137528.0,24621.0,119.0
2021-05-18 09:30:00,568.0,568.29,570.28,567.21,182950352.0,321719.0,666.0
2021-05-18 12:00:00,587.7,587.8,588.06,587.261,22280722.0,37912.0,142.0
2021-05-19 09:30:00,552.55,554.28,554.49,548.0,304574016.0,552374.0,1544.0
2021-05-19 12:00:00,555.18,554.85,555.31,554.21,15088912.0,27200.0,158.0
2021-05-20 09:30:00,575.0,576.13,576.75,573.99,205044320.0,356529.0,823.0
2021-05-20 12:00:00,580.515,579.68,580.58,579.171,28852236.0,49752.0,269.0
2021-05-21 09:30:00,596.11,593.527,596.68,593.02,241260640.0,404829.0,679.0
2021-05-21 12:00:00,582.81,582.75,583.43,582.7,17816142.0,30557.0,117.0
2021-05-24 09:30:00,581.6,579.45,582.65,578.685,195340064.0,336170.0,729.0
2021-05-24 12:00:00,599.34,600.26,600.268,599.23,92086648.0,153490.0,395.0
2021-05-25 09:30:00,607.31,608.89,610.1,607.31,148040880.0,243432.0,584.0
2021-05-25 12:00:00,600.15,599.64,600.47,599.64,32759470.0,54593.0,195.0
2021-05-26 09:30:00,607.56,605.64,608.0,605.01,93231424.0,153566.0,413.0
2021-05-26 12:00:00,623.28,623.09,623.5,623.06,22928464.0,36789.0,145.0
2021-05-27 09:30:00,620.24,623.44,624.0,619.47,181714432.0,292619.0,565.0
2021-05-27 12:00:00,619.67,619.87,620.2,619.49,13065781.0,21078.0,112.0
2021-05-28 09:30:00,628.5,630.65,632.5,628.5,152009312.0,241313.0,576.0
2021-05-28 12:00:00,624.33,625.14,625.14,624.32,15223344.0,24367.0,128.0
2021-06-01 09:30:00,627.8,626.38,627.8,625.05,132778536.0,211787.0,554.0
2021-06-01 12:00:00,625.6,624.945,625.731,624.1,20645808.0,33040.0,133.0
2021-06-02 09:30:00,620.13,622.615,622.99,620.1,87073864.0,140230.0,303.0
2021-06-02 12:00:00,605.63,605.678,606.0,605.51,21263958.0,35099.0,141.0
2021-06-03 09:30:00,601.8,602.905,604.0,601.0,215565472.0,358094.0,838.0
2021-06-03 12:00:00,598.75,598.705,599.16,598.644,8413361.0,14049.0,71.0
2021-06-04 09:30:00,579.71,577.5,580.68,577.2,144683344.0,249724.0,523.0
2021-06-04 12:00:00,593.36,593.06,593.42,592.93,3665855.25,6181.0,31.0
2021-06-07 09:30:00,591.825,592.84,594.41,590.25,167990352.0,283797.0,563.0
2021-06-07 12:00:00,587.948,587.8,588.14,587.8,11093109.0,18866.0,125.0
2021-06-08 09:30:00,623.01,622.09,623.09,620.68,341568448.0,548870.0,1201.0
2021-06-08 12:00:00,601.1,601.567,601.68,600.633,12515455.0,20817.0,97.0
2021-06-09 09:30:00,602.17,603.38,604.76,602.17,99751536.0,165445.0,386.0
2021-06-09 12:00:00,599.32,598.625,599.76,598.5,27567624.0,46021.0,194.0
2021-06-10 09:30:00,603.88,603.26,604.78,602.51,107743240.0,178397.0,422.0
2021-06-10 12:00:00,608.0,608.13,608.38,607.75,11195366.0,18410.0,77.0
2021-06-11 09:30:00,610.23,607.382,610.956,607.33,126656016.0,207856.0,613.0
2021-06-11 12:00:00,605.65,605.52,605.65,605.28,6075462.5,10034.0,43.0
2021-06-14 09:30:00,612.23,610.65,612.449,610.03,101827192.0,166525.0,493.0
2021-06-14 12:00:00,617.65,617.5,617.7,617.219,6659635.0,10787.0,46.0
2021-06-15 09:30:00,616.69,614.475,616.79,614.25,85655768.0,139020.0,390.0
2021-06-15 12:00:00,605.316,605.585,605.66,605.26,9552610.0,15778.0,69.0
2021-06-16 09:30:00,597.535,596.56,597.535,595.89,100805760.0,168822.0,476.0
2021-06-16 12:00:00,598.98,598.86,599.33,598.597,13087422.0,21847.0,80.0
2021-06-17 09:30:00,601.888,603.57,604.18,601.34,100809808.0,167367.0,434.0
2021-06-17 12:00:00,615.4,615.475,615.61,614.97,14577606.0,23694.0,120.0
2021-06-18 09:30:00,613.37,612.63,616.2,612.0,419035104.0,682835.0,491.0
2021-06-18 12:00:00,618.07,618.026,618.421,617.9,22274530.0,36033.0,168.0
2021-06-21 09:30:00,624.48,627.16,627.556,623.0,180325232.0,288638.0,712.0
2021-06-21 12:00:00,619.22,620.78,620.78,619.22,11491784.0,18525.0,88.0
2021-06-22 09:30:00,618.25,618.5,620.621,618.25,82834696.0,133788.0,296.0
2021-06-22 12:00:00,624.5,625.38,625.5,624.5,32375804.0,51797.0,253.0
2021-06-23 09:30:00,632.0,636.95,638.0,630.04,342421856.0,540161.0,1707.0
2021-06-23 12:00:00,649.705,650.24,650.24,649.61,12688688.0,19525.0,98.0
2021-06-24 09:30:00,674.99,672.38,676.68,671.47,440526528.0,652849.0,1599.0
2021-06-24 12:00:00,693.84,694.5,694.5,693.22,41195072.0,59365.0,324.0
2021-06-25 09:30:00,689.58,687.155,689.64,686.44,183716928.0,266728.0,514.0
2021-06-25 12:00:00,679.04,678.885,679.25,678.66,26363076.0,38826.0,156.0
2021-06-28 09:30:00,671.64,672.01,673.74,670.32,128060872.0,190600.0,435.0
2021-06-28 12:00:00,687.836,687.31,687.836,687.18,14096112.0,20506.0,94.0
2021-06-29 09:30:00,684.65,684.95,687.51,684.37,149099264.0,217439.0,544.0
2021-06-29 12:00:00,682.4,681.978,682.51,681.83,21118062.0,30952.0,115.0
2021-06-30 09:30:00,679.77,682.45,683.5,679.77,123791512.0,181765.0,571.0
2021-06-30 12:00:00,689.21,688.91,689.27,688.63,10154184.0,14739.0,111.0
2021-07-01 09:30:00,683.92,684.696,684.85,681.326,122233008.0,178901.0,496.0
2021-07-01 12:00:00,681.368,681.62,681.81,681.2,6842473.5,10040.0,38.0
2021-07-02 09:30:00,678.98,681.06,683.36,678.52,195347600.0,286803.0,985.0
2021-07-02 12:00:00,679.65,678.57,679.75,678.55,19841306.0,29217.0,163.0
2021-07-06 09:30:00,681.711,683.78,684.0,679.156,190688128.0,279674.0,693.0
2021-07-06 12:00:00,657.51,657.123,657.533,656.74,15185833.0,23111.0,135.0
2021-07-07 09:30:00,664.27,662.62,665.7,662.55,170296672.0,256260.0,667.0
2021-07-07 12:00:00,647.26,646.85,647.49,646.71,10696209.0,16530.0,66.0
2021-07-08 09:30:00,628.37,628.141,629.7,620.46,393349728.0,628676.0,2118.0
2021-07-08 12:00:00,644.01,645.379,645.6,643.997,58347692.0,90475.0,408.0
2021-07-09 09:30:00,653.185,656.19,658.55,653.0,228295408.0,348586.0,813.0
2021-07-09 12:00:00,652.07,652.2,652.434,652.03,13068604.0,20036.0,76.0
2021-07-12 09:30:00,662.2,663.903,664.55,662.161,154257680.0,232602.0,637.0
2021-07-12 12:00:00,679.74,679.867,680.0,679.33,11621650.0,17099.0,93.0
2021-07-13 09:30:00,686.32,688.441,689.49,686.08,192535312.0,279998.0,959.0
2021-07-13 12:00:00,681.62,681.655,682.13,681.305,32012008.0,46954.0,206.0
